PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
533,0.8273772439,-0.7376951318,-0.9772523535,0.4327933657,0.7676298786,-0.5028639729,-0.1985716612
534,0.8273772439,1.355573538,0,-0.4745451962,2.008933366,-0.198244277,-0.1985716612
535,0.8273772439,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
536,-0.369364841,1.355573538,-1.746795861,-0.4745451962,2.008933366,-0.1198861149,-2.142828256
537,-1.566106926,-0.7376951318,1.177469467,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
538,-1.566106926,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,1.49441243,-0.1985716612
539,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3564686893,-2.142828256
540,-1.566106926,1.355573538,-0.5924805998,-0.4745451962,2.008933366,0.3482453622,-0.1985716612
541,-1.566106926,1.355573538,0.4848803106,-0.4745451962,2.008933366,0.7811411367,-2.142828256
542,0.8273772439,1.355573538,-1.592887159,3.154809051,2.008933366,-0.01870931178,-2.142828256
543,0.8273772439,1.355573538,-1.438978458,3.154809051,2.008933366,-0.01870931178,-2.142828256
544,-0.369364841,-0.7376951318,0.1770629076,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
545,-1.566106926,-0.7376951318,1.562241221,0.4327933657,-0.4736736093,1.49441243,-0.1985716612
546,-1.566106926,-0.7376951318,2.639602131,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
547,-0.369364841,1.355573538,-0.823343652,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
548,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3693045524,-0.1985716612
549,0.8273772439,-0.7376951318,0.2540172583,0.4327933657,0.7676298786,-0.235157199,-2.142828256
550,-0.369364841,-0.7376951318,-1.66984151,0.4327933657,0.7676298786,0.09152810057,-2.142828256
551,-1.566106926,-0.7376951318,-0.9772523535,-0.4745451962,2.008933366,1.584178906,-0.1985716612
552,-0.369364841,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
553,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4907831606,1.745684933
554,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
555,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
556,-1.566106926,-0.7376951318,2.48569343,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
557,-1.566106926,1.355573538,1.408332519,0.4327933657,-0.4736736093,0.148911959,-0.1985716612
558,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,3.932723049,-0.1985716612
559,-1.566106926,1.355573538,0.7157433628,0.4327933657,0.7676298786,0.9553061809,-2.142828256
560,0.8273772439,1.355573538,0.4848803106,0.4327933657,-0.4736736093,-0.2980780965,-2.142828256
561,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
562,0.8273772439,-0.7376951318,0.7926977135,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
563,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.3766033765,-2.142828256
564,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
565,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
566,0.8273772439,-0.7376951318,-0.4385718983,1.340131928,-0.4736736093,-0.162168958,-2.142828256
567,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
568,0.8273772439,1.355573538,-0.05380014462,-0.4745451962,4.491540342,-0.2240831211,-2.142828256
569,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
570,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
571,-0.369364841,-0.7376951318,2.48569343,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
572,-1.566106926,1.355573538,1.793104273,1.340131928,-0.4736736093,0.3880959351,-2.142828256
573,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.1171175954,-2.142828256
574,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
575,0.8273772439,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
576,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.3564686893,-2.142828256
577,-0.369364841,1.355573538,0.3309716091,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
578,-1.566106926,1.355573538,0.7157433628,0.4327933657,-0.4736736093,0.4771073602,-2.142828256
579,0.8273772439,1.355573538,0,0.4327933657,-0.4736736093,-0.3573083058,-0.1985716612
580,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
581,-0.369364841,1.355573538,-0.3616175476,0.4327933657,0.7676298786,-0.04438103794,-2.142828256
582,-1.566106926,1.355573538,0.7157433628,0.4327933657,0.7676298786,1.584178906,-0.1985716612
583,-0.369364841,-0.7376951318,1.870058624,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
584,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,0.1594826698,-0.1985716612
585,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4729981914,-0.1985716612
586,-1.566106926,1.355573538,-0.9002980028,-0.4745451962,2.008933366,0.9553061809,-2.142828256
587,-0.369364841,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.3464013457,-2.142828256
588,-1.566106926,-0.7376951318,2.331784728,0.4327933657,0.7676298786,0.9462455716,-0.1985716612
589,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
590,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
591,0.8273772439,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.5049620073,-2.142828256
592,-1.566106926,1.355573538,1.716149922,0.4327933657,-0.4736736093,0.9274538681,-0.1985716612
593,0.8273772439,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
594,0.8273772439,1.355573538,0,-0.4745451962,2.008933366,-0.4923778278,1.745684933
595,-0.369364841,-0.7376951318,0.5618346613,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
596,0.8273772439,-0.7376951318,0.4848803106,0.4327933657,0.7676298786,-0.162168958,-2.142828256
597,-0.369364841,1.355573538,0,-0.4745451962,-0.4736736093,0.01602302362,-2.142828256
598,0.8273772439,-0.7376951318,1.48528687,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
599,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
600,-1.566106926,-0.7376951318,1.48528687,0.4327933657,-0.4736736093,0.4978299802,-0.1985716612
601,-0.369364841,1.355573538,-0.4385718983,1.340131928,0.7676298786,-0.1047850995,-2.142828256
602,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
603,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,0.2052890832,-2.142828256
604,0.8273772439,-0.7376951318,1.100515116,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
605,-1.566106926,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.1138457087,-0.1985716612
606,0.8273772439,-0.7376951318,0.4848803106,0.4327933657,-0.4736736093,-0.3353272678,-2.142828256
607,0.8273772439,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
608,-1.566106926,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.03431369435,-2.142828256
609,-0.369364841,1.355573538,-0.5924805998,0.4327933657,2.008933366,0.1887625319,-0.1985716612
610,-1.566106926,1.355573538,0.7926977135,-0.4745451962,-0.4736736093,2.441497779,-2.142828256
611,0.8273772439,1.355573538,0.7157433628,0.4327933657,5.73284383,-0.01870931178,-2.142828256
612,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5064721089,-2.142828256
613,0.8273772439,1.355573538,0,0.4327933657,-0.4736736093,-0.3363340021,1.745684933
614,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
615,0.8273772439,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
616,-0.369364841,1.355573538,-0.4385718983,0.4327933657,2.008933366,0.6603330136,-2.142828256
617,0.8273772439,-0.7376951318,0.3309716091,0.4327933657,0.7676298786,-0.3584821581,-2.142828256
618,0.8273772439,1.355573538,-0.2846631968,0.4327933657,-0.4736736093,-0.3242531898,-2.142828256
619,-0.369364841,1.355573538,-1.977658913,1.340131928,0.7676298786,0.1368311467,-2.142828256
620,-0.369364841,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
621,0.8273772439,-0.7376951318,-0.2077088461,0.4327933657,-0.4736736093,-0.357390858,-0.1985716612
622,-1.566106926,-0.7376951318,0.946606415,0.4327933657,-0.4736736093,0.4097407238,-2.142828256
623,0.8273772439,-0.7376951318,-0.7463893013,0.4327933657,0.7676298786,-0.3314674483,-0.1985716612
624,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
625,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.3242531898,-2.142828256
626,-1.566106926,-0.7376951318,2.408739079,-0.4745451962,-0.4736736093,0.002347544081,-2.142828256
627,-0.369364841,-0.7376951318,2.100921676,-0.4745451962,-0.4736736093,-0.3997582668,1.745684933
628,-1.566106926,1.355573538,-0.6694349505,-0.4745451962,-0.4736736093,0.9212443306,-2.142828256
629,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
630,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4927140771,1.745684933
631,-1.566106926,-0.7376951318,3.870871743,-0.4745451962,-0.4736736093,-0.04438103794,-2.142828256
632,0.8273772439,-0.7376951318,1.639195572,-0.4745451962,-0.4736736093,-0.5063875432,-2.142828256
633,-1.566106926,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.03431369435,-0.1985716612
634,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
635,0.8273772439,1.355573538,-1.592887159,2.24747049,2.008933366,-0.08666388103,-2.142828256
636,-0.369364841,1.355573538,-0.1307544954,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
637,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
638,-0.369364841,-0.7376951318,0.1001085569,0.4327933657,0.7676298786,-0.1198861149,-2.142828256
639,0.8273772439,1.355573538,0.8696520643,-0.4745451962,5.73284383,0.1506737442,-2.142828256
640,0.8273772439,-0.7376951318,0,0.4327933657,-0.4736736093,-0.3242531898,-2.142828256
641,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
642,-1.566106926,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,0.7469121685,-0.1985716612
643,0.8273772439,1.355573538,-2.131567615,2.24747049,2.008933366,-0.08666388103,-2.142828256
644,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,0.4891036068,-2.142828256
645,0.8273772439,1.355573538,-2.227760553,1.340131928,0.7676298786,-0.2606618073,-0.1985716612
646,-1.566106926,-0.7376951318,1.408332519,0.4327933657,-0.4736736093,0.8964967865,-0.1985716612
647,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
648,-1.566106926,-0.7376951318,2.023967325,-0.4745451962,-0.4736736093,0.06635974158,-0.1985716612
649,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4964047653,-2.142828256
650,0.8273772439,1.355573538,-0.5155262491,-0.4745451962,-0.4736736093,-0.4964047653,-2.142828256
651,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
652,-0.369364841,1.355573538,-0.9002980028,-0.4745451962,0.7676298786,-0.1853238482,-2.142828256
653,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4786197961,-2.142828256
654,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4907831606,1.745684933
655,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.512512515,1.745684933
656,-0.369364841,-0.7376951318,-0.4385718983,1.340131928,-0.4736736093,0.8314778547,-2.142828256
657,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
658,0.8273772439,1.355573538,0.1770629076,0.4327933657,0.7676298786,-0.3363340021,1.745684933
659,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
660,-1.566106926,-0.7376951318,2.177876027,-0.4745451962,2.008933366,1.632335038,-0.1985716612
661,-1.566106926,-0.7376951318,1.562241221,1.340131928,-0.4736736093,2.042579289,-2.142828256
662,0.8273772439,-0.7376951318,0.7926977135,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
663,-1.566106926,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.1332253452,-2.142828256
664,0.8273772439,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.4974960653,-2.142828256
665,0.8273772439,-0.7376951318,-0.7463893013,0.4327933657,-0.4736736093,-0.4888542576,-2.142828256
666,-0.369364841,-0.7376951318,0.1770629076,1.340131928,-0.4736736093,0.8314778547,-2.142828256
667,-0.369364841,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
668,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
669,0.8273772439,-0.7376951318,1.023560766,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
670,-1.566106926,1.355573538,0,0.4327933657,-0.4736736093,0.3985820802,-2.142828256
671,-0.369364841,1.355573538,0.7926977135,0.4327933657,0.7676298786,0.1368311467,-2.142828256
672,-1.566106926,-0.7376951318,0.1001085569,0.4327933657,-0.4736736093,0.3985820802,-2.142828256
673,-0.369364841,-0.7376951318,3.101328236,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
674,-0.369364841,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
675,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
676,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
677,0.8273772439,-0.7376951318,-0.400094723,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
678,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4502621027,-2.142828256
679,0.8273772439,1.355573538,1.023560766,0.4327933657,6.974147318,0.2958951755,-2.142828256
680,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,0.7676298786,9.667166525,-0.1985716612
681,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4845756366,1.745684933
682,-1.566106926,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,0.8964967865,-0.1985716612
683,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4626791642,-2.142828256
684,0.8273772439,-0.7376951318,-1.208115406,4.062147613,2.008933366,0.2958951755,-2.142828256
685,-0.369364841,-0.7376951318,2.331784728,0.4327933657,0.7676298786,0.1368311467,-2.142828256
686,-0.369364841,-0.7376951318,-0.3616175476,0.4327933657,2.008933366,0.1887625319,-0.1985716612
687,0.8273772439,-0.7376951318,-1.208115406,3.154809051,0.7676298786,0.1506737442,-2.142828256
688,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4436357771,-2.142828256
689,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
690,-1.566106926,1.355573538,-1.131161055,-0.4745451962,0.7676298786,3.6067928,-2.142828256
691,-1.566106926,-0.7376951318,0.1001085569,0.4327933657,-0.4736736093,0.4992555161,-2.142828256
692,0.8273772439,1.355573538,-1.977658913,-0.4745451962,0.7676298786,-0.378280596,-0.1985716612
693,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,0.4891036068,-2.142828256
694,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
695,-1.566106926,-0.7376951318,2.331784728,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
696,-0.369364841,-0.7376951318,1.716149922,-0.4745451962,-0.4736736093,-0.3766033765,-2.142828256
697,0.8273772439,-0.7376951318,1.100515116,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
698,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4927140771,1.745684933
699,-1.566106926,-0.7376951318,1.48528687,0.4327933657,0.7676298786,1.584178906,-0.1985716612
700,0.8273772439,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.4943912966,-2.142828256
701,-1.566106926,1.355573538,-0.9002980028,0.4327933657,-0.4736736093,3.932723049,-0.1985716612
702,-1.566106926,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.1191310641,-2.142828256
703,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,0.7676298786,-0.357390858,-0.1985716612
704,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.4925449457,1.745684933
705,0.8273772439,-0.7376951318,-0.2846631968,0.4327933657,-0.4736736093,-0.4902797934,-2.142828256
706,-0.369364841,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
707,-0.369364841,1.355573538,1.177469467,-0.4745451962,-0.4736736093,-0.3766033765,-2.142828256
708,-1.566106926,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.1191310641,-2.142828256
709,-1.566106926,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,2.40299019,-2.142828256
710,0.8273772439,-0.7376951318,0,0.4327933657,0.7676298786,-0.3414522396,-0.1985716612
711,-1.566106926,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,0.3483299279,-0.1985716612
712,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
713,-1.566106926,-0.7376951318,1.408332519,0.4327933657,-0.4736736093,0.3985820802,-2.142828256
714,0.8273772439,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.4574783745,-2.142828256
715,-0.369364841,-0.7376951318,1.716149922,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
716,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4943912966,-2.142828256
717,-1.566106926,1.355573538,0.638789012,-0.4745451962,-0.4736736093,3.932723049,-0.1985716612
718,-0.369364841,1.355573538,-0.2077088461,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
719,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3363340021,1.745684933
720,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
721,-0.369364841,1.355573538,-1.823750212,-0.4745451962,0.7676298786,0.01602302362,-2.142828256
722,0.8273772439,-0.7376951318,-0.9772523535,0.4327933657,-0.4736736093,-0.5063875432,-2.142828256
723,-0.369364841,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
724,-0.369364841,-0.7376951318,1.562241221,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
725,-1.566106926,-0.7376951318,-0.2077088461,0.4327933657,-0.4736736093,0.4207302361,-2.142828256
726,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
727,-0.369364841,1.355573538,0.02315420612,2.24747049,-0.4736736093,-0.2255932226,-2.142828256
728,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4926295114,1.745684933
729,-0.369364841,-0.7376951318,-0.3616175476,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
730,0.8273772439,1.355573538,-0.3616175476,0.4327933657,-0.4736736093,-0.4888542576,-2.142828256
731,-1.566106926,1.355573538,-0.05380014462,-0.4745451962,-0.4736736093,3.6067928,-2.142828256
732,0.8273772439,-0.7376951318,-1.438978458,-0.4745451962,-0.4736736093,-0.270141218,-0.1985716612
733,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
734,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
735,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
736,0.8273772439,-0.7376951318,-0.09227731999,-0.4745451962,-0.4736736093,-0.3242531898,-2.142828256
737,0.8273772439,1.355573538,1.408332519,0.4327933657,3.250236854,0.0437082185,-2.142828256
738,-1.566106926,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,9.667166525,-0.1985716612
739,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
740,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
741,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.04438103794,-2.142828256
742,-1.566106926,-0.7376951318,0.4848803106,0.4327933657,-0.4736736093,0.9391984311,-2.142828256
743,-1.566106926,1.355573538,-0.6694349505,1.340131928,2.008933366,4.634416897,-0.1985716612
744,0.8273772439,-0.7376951318,-0.4385718983,0.4327933657,-0.4736736093,-0.3242531898,-2.142828256
745,0.8273772439,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
746,-1.566106926,-0.7376951318,3.101328236,0.4327933657,0.7676298786,0.7811411367,-2.142828256
747,0.8273772439,-0.7376951318,-1.054206704,0.4327933657,0.7676298786,-0.240694238,-2.142828256
748,-0.369364841,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
749,-1.566106926,-0.7376951318,-0.823343652,0.4327933657,-0.4736736093,0.4207302361,-2.142828256
750,0.8273772439,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
751,-0.369364841,1.355573538,-1.977658913,0.4327933657,0.7676298786,-0.1853238482,-2.142828256
752,0.8273772439,-0.7376951318,-1.823750212,-0.4745451962,0.7676298786,-0.3972414309,-2.142828256
753,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
754,0.8273772439,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
755,-0.369364841,1.355573538,1.408332519,0.4327933657,2.008933366,0.6603330136,-2.142828256
756,-0.369364841,-0.7376951318,-2.233916901,0.4327933657,0.7676298786,-0.3564686893,-2.142828256
757,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
758,-0.369364841,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4168727509,-2.142828256
759,0.8273772439,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
760,-1.566106926,1.355573538,0.2540172583,-0.4745451962,-0.4736736093,1.093228788,-2.142828256
761,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3564686893,-2.142828256
762,0.8273772439,-0.7376951318,0.8696520643,-0.4745451962,-0.4736736093,-0.5049620073,-2.142828256
763,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
764,-1.566106926,1.355573538,0.4848803106,0.4327933657,2.008933366,1.767740809,-2.142828256
765,0.8273772439,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
766,-1.566106926,1.355573538,1.639195572,0.4327933657,-0.4736736093,0.9212443306,-2.142828256
767,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,0.148911959,-0.1985716612
768,0.8273772439,1.355573538,0.06163138149,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
769,0.8273772439,-0.7376951318,0,0.4327933657,-0.4736736093,-0.162168958,1.745684933
770,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4800453319,-2.142828256
771,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
772,0.8273772439,-0.7376951318,1.408332519,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
773,-0.369364841,1.355573538,2.100921676,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
774,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
775,-0.369364841,1.355573538,1.870058624,0.4327933657,3.250236854,-0.1853238482,-2.142828256
776,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
777,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
778,0.8273772439,1.355573538,-1.900704562,-0.4745451962,-0.4736736093,-0.3972414309,-2.142828256
779,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4926295114,1.745684933
780,-1.566106926,1.355573538,1.023560766,-0.4745451962,0.7676298786,3.6067928,-2.142828256
781,0.8273772439,1.355573538,-1.285069756,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
782,-1.566106926,1.355573538,-0.9772523535,0.4327933657,-0.4736736093,0.4992555161,-2.142828256
783,-1.566106926,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.04438103794,-2.142828256
784,0.8273772439,-0.7376951318,0,0.4327933657,2.008933366,-0.176263239,-2.142828256
785,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5064721089,-2.142828256
786,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
787,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4974960653,-2.142828256
788,0.8273772439,-0.7376951318,-1.66984151,3.154809051,0.7676298786,-0.06199888923,1.745684933
789,0.8273772439,-0.7376951318,-2.208521965,0.4327933657,2.008933366,-0.2341504647,-2.142828256
790,-1.566106926,-0.7376951318,1.254423818,-0.4745451962,-0.4736736093,0.9462455716,-0.1985716612
791,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
792,-0.369364841,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
793,0.8273772439,1.355573538,0,6.784163299,2.008933366,0.7519458403,-2.142828256
794,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.0303713226,-0.1985716612
795,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
796,-0.369364841,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
797,-1.566106926,1.355573538,1.48528687,-0.4745451962,-0.4736736093,-0.1263453225,-2.142828256
798,0.8273772439,1.355573538,0.1001085569,-0.4745451962,-0.4736736093,-0.4735861243,-2.142828256
