PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
528,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,3.817033163,-0.1985716612
529,0.8273772439,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.4888542576,-0.1985716612
530,-0.369364841,-0.7376951318,-0.5155262491,1.340131928,0.7676298786,-0.4168727509,-0.1985716612
531,-0.369364841,1.355573538,-2.131567615,0.4327933657,0.7676298786,-0.1249197867,-0.1985716612
532,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,1.745684933
533,0.8273772439,-0.7376951318,-0.9772523535,0.4327933657,0.7676298786,-0.5028639729,1.745684933
534,0.8273772439,1.355573538,0,-0.4745451962,2.008933366,-0.198244277,1.745684933
535,0.8273772439,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,-0.4740049258,-0.1985716612
536,-0.369364841,1.355573538,-1.746795861,-0.4745451962,2.008933366,-0.1198861149,-0.1985716612
537,-1.566106926,-0.7376951318,1.177469467,-0.4745451962,-0.4736736093,-0.1138457087,-0.1985716612
538,-1.566106926,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,1.49441243,1.745684933
539,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3564686893,-0.1985716612
540,-1.566106926,1.355573538,-0.5924805998,-0.4745451962,2.008933366,0.3482453622,1.745684933
541,-1.566106926,1.355573538,0.4848803106,-0.4745451962,2.008933366,0.7811411367,-0.1985716612
542,0.8273772439,1.355573538,-1.592887159,3.154809051,2.008933366,-0.01870931178,-0.1985716612
543,0.8273772439,1.355573538,-1.438978458,3.154809051,2.008933366,-0.01870931178,-0.1985716612
544,-0.369364841,-0.7376951318,0.1770629076,0.4327933657,-0.4736736093,-0.1249197867,-0.1985716612
545,-1.566106926,-0.7376951318,1.562241221,0.4327933657,-0.4736736093,1.49441243,1.745684933
546,-1.566106926,-0.7376951318,2.639602131,-0.4745451962,-0.4736736093,-0.1249197867,-0.1985716612
547,-0.369364841,1.355573538,-0.823343652,0.4327933657,-0.4736736093,-0.1249197867,-0.1985716612
548,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3693045524,1.745684933
549,0.8273772439,-0.7376951318,0.2540172583,0.4327933657,0.7676298786,-0.235157199,-0.1985716612
550,-0.369364841,-0.7376951318,-1.66984151,0.4327933657,0.7676298786,0.09152810057,-0.1985716612
551,-1.566106926,-0.7376951318,-0.9772523535,-0.4745451962,2.008933366,1.584178906,1.745684933
552,-0.369364841,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.1249197867,-0.1985716612
553,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4907831606,-2.142828256
554,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.5029485386,1.745684933
555,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
556,-1.566106926,-0.7376951318,2.48569343,-0.4745451962,-0.4736736093,-0.1138457087,-0.1985716612
557,-1.566106926,1.355573538,1.408332519,0.4327933657,-0.4736736093,0.148911959,1.745684933
558,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,3.932723049,1.745684933
559,-1.566106926,1.355573538,0.7157433628,0.4327933657,0.7676298786,0.9553061809,-0.1985716612
560,0.8273772439,1.355573538,0.4848803106,0.4327933657,-0.4736736093,-0.2980780965,-0.1985716612
561,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
562,0.8273772439,-0.7376951318,0.7926977135,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
563,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.3766033765,-0.1985716612
564,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
565,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
566,0.8273772439,-0.7376951318,-0.4385718983,1.340131928,-0.4736736093,-0.162168958,-0.1985716612
567,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
568,0.8273772439,1.355573538,-0.05380014462,-0.4745451962,4.491540342,-0.2240831211,-0.1985716612
569,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,1.745684933
570,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4902797934,-0.1985716612
571,-0.369364841,-0.7376951318,2.48569343,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
572,-1.566106926,1.355573538,1.793104273,1.340131928,-0.4736736093,0.3880959351,-0.1985716612
573,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.1171175954,-0.1985716612
574,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
575,0.8273772439,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
576,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.3564686893,-0.1985716612
577,-0.369364841,1.355573538,0.3309716091,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
578,-1.566106926,1.355573538,0.7157433628,0.4327933657,-0.4736736093,0.4771073602,-0.1985716612
579,0.8273772439,1.355573538,0,0.4327933657,-0.4736736093,-0.3573083058,1.745684933
580,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4888542576,-0.1985716612
581,-0.369364841,1.355573538,-0.3616175476,0.4327933657,0.7676298786,-0.04438103794,-0.1985716612
582,-1.566106926,1.355573538,0.7157433628,0.4327933657,0.7676298786,1.584178906,1.745684933
583,-0.369364841,-0.7376951318,1.870058624,-0.4745451962,-0.4736736093,-0.1249197867,-0.1985716612
584,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,0.1594826698,1.745684933
585,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4729981914,1.745684933
586,-1.566106926,1.355573538,-0.9002980028,-0.4745451962,2.008933366,0.9553061809,-0.1985716612
587,-0.369364841,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.3464013457,-0.1985716612
588,-1.566106926,-0.7376951318,2.331784728,0.4327933657,0.7676298786,0.9462455716,1.745684933
589,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
590,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
591,0.8273772439,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.5049620073,-0.1985716612
592,-1.566106926,1.355573538,1.716149922,0.4327933657,-0.4736736093,0.9274538681,1.745684933
593,0.8273772439,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.5024451714,-0.1985716612
594,0.8273772439,1.355573538,0,-0.4745451962,2.008933366,-0.4923778278,-2.142828256
595,-0.369364841,-0.7376951318,0.5618346613,0.4327933657,-0.4736736093,-0.1249197867,-0.1985716612
596,0.8273772439,-0.7376951318,0.4848803106,0.4327933657,0.7676298786,-0.162168958,-0.1985716612
597,-0.369364841,1.355573538,0,-0.4745451962,-0.4736736093,0.01602302362,-0.1985716612
598,0.8273772439,-0.7376951318,1.48528687,-0.4745451962,-0.4736736093,-0.6484216535,-0.1985716612
599,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5029485386,1.745684933
600,-1.566106926,-0.7376951318,1.48528687,0.4327933657,-0.4736736093,0.4978299802,1.745684933
601,-0.369364841,1.355573538,-0.4385718983,1.340131928,0.7676298786,-0.1047850995,-0.1985716612
602,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
603,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,0.2052890832,-0.1985716612
604,0.8273772439,-0.7376951318,1.100515116,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
605,-1.566106926,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.1138457087,1.745684933
606,0.8273772439,-0.7376951318,0.4848803106,0.4327933657,-0.4736736093,-0.3353272678,-0.1985716612
607,0.8273772439,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
608,-1.566106926,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.03431369435,-0.1985716612
609,-0.369364841,1.355573538,-0.5924805998,0.4327933657,2.008933366,0.1887625319,1.745684933
610,-1.566106926,1.355573538,0.7926977135,-0.4745451962,-0.4736736093,2.441497779,-0.1985716612
611,0.8273772439,1.355573538,0.7157433628,0.4327933657,5.73284383,-0.01870931178,-0.1985716612
612,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5064721089,-0.1985716612
613,0.8273772439,1.355573538,0,0.4327933657,-0.4736736093,-0.3363340021,-2.142828256
614,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
615,0.8273772439,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
616,-0.369364841,1.355573538,-0.4385718983,0.4327933657,2.008933366,0.6603330136,-0.1985716612
617,0.8273772439,-0.7376951318,0.3309716091,0.4327933657,0.7676298786,-0.3584821581,-0.1985716612
618,0.8273772439,1.355573538,-0.2846631968,0.4327933657,-0.4736736093,-0.3242531898,-0.1985716612
619,-0.369364841,1.355573538,-1.977658913,1.340131928,0.7676298786,0.1368311467,-0.1985716612
620,-0.369364841,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
621,0.8273772439,-0.7376951318,-0.2077088461,0.4327933657,-0.4736736093,-0.357390858,1.745684933
622,-1.566106926,-0.7376951318,0.946606415,0.4327933657,-0.4736736093,0.4097407238,-0.1985716612
623,0.8273772439,-0.7376951318,-0.7463893013,0.4327933657,0.7676298786,-0.3314674483,1.745684933
624,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4902797934,-0.1985716612
625,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.3242531898,-0.1985716612
626,-1.566106926,-0.7376951318,2.408739079,-0.4745451962,-0.4736736093,0.002347544081,-0.1985716612
627,-0.369364841,-0.7376951318,2.100921676,-0.4745451962,-0.4736736093,-0.3997582668,-2.142828256
628,-1.566106926,1.355573538,-0.6694349505,-0.4745451962,-0.4736736093,0.9212443306,-0.1985716612
629,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
630,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4927140771,-2.142828256
631,-1.566106926,-0.7376951318,3.870871743,-0.4745451962,-0.4736736093,-0.04438103794,-0.1985716612
632,0.8273772439,-0.7376951318,1.639195572,-0.4745451962,-0.4736736093,-0.5063875432,-0.1985716612
633,-1.566106926,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.03431369435,1.745684933
634,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-0.1985716612
635,0.8273772439,1.355573538,-1.592887159,2.24747049,2.008933366,-0.08666388103,-0.1985716612
636,-0.369364841,1.355573538,-0.1307544954,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
637,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4888542576,-0.1985716612
638,-0.369364841,-0.7376951318,0.1001085569,0.4327933657,0.7676298786,-0.1198861149,-0.1985716612
639,0.8273772439,1.355573538,0.8696520643,-0.4745451962,5.73284383,0.1506737442,-0.1985716612
640,0.8273772439,-0.7376951318,0,0.4327933657,-0.4736736093,-0.3242531898,-0.1985716612
641,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4902797934,-0.1985716612
642,-1.566106926,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,0.7469121685,1.745684933
643,0.8273772439,1.355573538,-2.131567615,2.24747049,2.008933366,-0.08666388103,-0.1985716612
644,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,0.4891036068,-0.1985716612
645,0.8273772439,1.355573538,-2.227760553,1.340131928,0.7676298786,-0.2606618073,1.745684933
646,-1.566106926,-0.7376951318,1.408332519,0.4327933657,-0.4736736093,0.8964967865,1.745684933
647,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
648,-1.566106926,-0.7376951318,2.023967325,-0.4745451962,-0.4736736093,0.06635974158,1.745684933
649,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4964047653,-0.1985716612
650,0.8273772439,1.355573538,-0.5155262491,-0.4745451962,-0.4736736093,-0.4964047653,-0.1985716612
651,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
652,-0.369364841,1.355573538,-0.9002980028,-0.4745451962,0.7676298786,-0.1853238482,-0.1985716612
653,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4786197961,-0.1985716612
654,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4907831606,-2.142828256
655,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.512512515,-2.142828256
656,-0.369364841,-0.7376951318,-0.4385718983,1.340131928,-0.4736736093,0.8314778547,-0.1985716612
657,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
658,0.8273772439,1.355573538,0.1770629076,0.4327933657,0.7676298786,-0.3363340021,-2.142828256
659,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
660,-1.566106926,-0.7376951318,2.177876027,-0.4745451962,2.008933366,1.632335038,1.745684933
661,-1.566106926,-0.7376951318,1.562241221,1.340131928,-0.4736736093,2.042579289,-0.1985716612
662,0.8273772439,-0.7376951318,0.7926977135,-0.4745451962,-0.4736736093,-0.5029485386,1.745684933
663,-1.566106926,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.1332253452,-0.1985716612
664,0.8273772439,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.4974960653,-0.1985716612
665,0.8273772439,-0.7376951318,-0.7463893013,0.4327933657,-0.4736736093,-0.4888542576,-0.1985716612
666,-0.369364841,-0.7376951318,0.1770629076,1.340131928,-0.4736736093,0.8314778547,-0.1985716612
667,-0.369364841,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
668,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
669,0.8273772439,-0.7376951318,1.023560766,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
670,-1.566106926,1.355573538,0,0.4327933657,-0.4736736093,0.3985820802,-0.1985716612
671,-0.369364841,1.355573538,0.7926977135,0.4327933657,0.7676298786,0.1368311467,-0.1985716612
672,-1.566106926,-0.7376951318,0.1001085569,0.4327933657,-0.4736736093,0.3985820802,-0.1985716612
673,-0.369364841,-0.7376951318,3.101328236,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
674,-0.369364841,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
675,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-0.1985716612
676,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
677,0.8273772439,-0.7376951318,-0.400094723,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
678,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4502621027,-0.1985716612
679,0.8273772439,1.355573538,1.023560766,0.4327933657,6.974147318,0.2958951755,-0.1985716612
680,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,0.7676298786,9.667166525,1.745684933
681,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4845756366,-2.142828256
682,-1.566106926,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,0.8964967865,1.745684933
683,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4626791642,-0.1985716612
684,0.8273772439,-0.7376951318,-1.208115406,4.062147613,2.008933366,0.2958951755,-0.1985716612
685,-0.369364841,-0.7376951318,2.331784728,0.4327933657,0.7676298786,0.1368311467,-0.1985716612
686,-0.369364841,-0.7376951318,-0.3616175476,0.4327933657,2.008933366,0.1887625319,1.745684933
687,0.8273772439,-0.7376951318,-1.208115406,3.154809051,0.7676298786,0.1506737442,-0.1985716612
688,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4436357771,-0.1985716612
689,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4914556592,-0.1985716612
690,-1.566106926,1.355573538,-1.131161055,-0.4745451962,0.7676298786,3.6067928,-0.1985716612
691,-1.566106926,-0.7376951318,0.1001085569,0.4327933657,-0.4736736093,0.4992555161,-0.1985716612
692,0.8273772439,1.355573538,-1.977658913,-0.4745451962,0.7676298786,-0.378280596,1.745684933
693,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,0.4891036068,-0.1985716612
694,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5029485386,1.745684933
695,-1.566106926,-0.7376951318,2.331784728,-0.4745451962,-0.4736736093,-0.1138457087,-0.1985716612
696,-0.369364841,-0.7376951318,1.716149922,-0.4745451962,-0.4736736093,-0.3766033765,-0.1985716612
697,0.8273772439,-0.7376951318,1.100515116,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
698,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4927140771,-2.142828256
699,-1.566106926,-0.7376951318,1.48528687,0.4327933657,0.7676298786,1.584178906,1.745684933
700,0.8273772439,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.4943912966,-0.1985716612
701,-1.566106926,1.355573538,-0.9002980028,0.4327933657,-0.4736736093,3.932723049,1.745684933
702,-1.566106926,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.1191310641,-0.1985716612
703,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,0.7676298786,-0.357390858,1.745684933
704,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.4925449457,-2.142828256
705,0.8273772439,-0.7376951318,-0.2846631968,0.4327933657,-0.4736736093,-0.4902797934,-0.1985716612
706,-0.369364841,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.1249197867,-0.1985716612
707,-0.369364841,1.355573538,1.177469467,-0.4745451962,-0.4736736093,-0.3766033765,-0.1985716612
708,-1.566106926,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.1191310641,-0.1985716612
709,-1.566106926,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,2.40299019,-0.1985716612
710,0.8273772439,-0.7376951318,0,0.4327933657,0.7676298786,-0.3414522396,1.745684933
711,-1.566106926,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,0.3483299279,1.745684933
712,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.1138457087,-0.1985716612
713,-1.566106926,-0.7376951318,1.408332519,0.4327933657,-0.4736736093,0.3985820802,-0.1985716612
714,0.8273772439,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.4574783745,-0.1985716612
715,-0.369364841,-0.7376951318,1.716149922,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
716,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4943912966,-0.1985716612
717,-1.566106926,1.355573538,0.638789012,-0.4745451962,-0.4736736093,3.932723049,1.745684933
718,-0.369364841,1.355573538,-0.2077088461,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
719,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3363340021,-2.142828256
720,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
721,-0.369364841,1.355573538,-1.823750212,-0.4745451962,0.7676298786,0.01602302362,-0.1985716612
722,0.8273772439,-0.7376951318,-0.9772523535,0.4327933657,-0.4736736093,-0.5063875432,-0.1985716612
723,-0.369364841,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
724,-0.369364841,-0.7376951318,1.562241221,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
725,-1.566106926,-0.7376951318,-0.2077088461,0.4327933657,-0.4736736093,0.4207302361,-0.1985716612
726,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4740049258,-0.1985716612
727,-0.369364841,1.355573538,0.02315420612,2.24747049,-0.4736736093,-0.2255932226,-0.1985716612
728,0.8273772439,1.355573538,0,-0.4745451962,-0.4736736093,-0.4926295114,-2.142828256
729,-0.369364841,-0.7376951318,-0.3616175476,0.4327933657,-0.4736736093,-0.1249197867,-0.1985716612
730,0.8273772439,1.355573538,-0.3616175476,0.4327933657,-0.4736736093,-0.4888542576,-0.1985716612
731,-1.566106926,1.355573538,-0.05380014462,-0.4745451962,-0.4736736093,3.6067928,-0.1985716612
732,0.8273772439,-0.7376951318,-1.438978458,-0.4745451962,-0.4736736093,-0.270141218,1.745684933
733,-0.369364841,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-0.1985716612
734,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
735,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
736,0.8273772439,-0.7376951318,-0.09227731999,-0.4745451962,-0.4736736093,-0.3242531898,-0.1985716612
737,0.8273772439,1.355573538,1.408332519,0.4327933657,3.250236854,0.0437082185,-0.1985716612
738,-1.566106926,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,9.667166525,1.745684933
739,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
740,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
741,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.04438103794,-0.1985716612
742,-1.566106926,-0.7376951318,0.4848803106,0.4327933657,-0.4736736093,0.9391984311,-0.1985716612
743,-1.566106926,1.355573538,-0.6694349505,1.340131928,2.008933366,4.634416897,1.745684933
744,0.8273772439,-0.7376951318,-0.4385718983,0.4327933657,-0.4736736093,-0.3242531898,-0.1985716612
745,0.8273772439,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.4888542576,-0.1985716612
746,-1.566106926,-0.7376951318,3.101328236,0.4327933657,0.7676298786,0.7811411367,-0.1985716612
747,0.8273772439,-0.7376951318,-1.054206704,0.4327933657,0.7676298786,-0.240694238,-0.1985716612
748,-0.369364841,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
749,-1.566106926,-0.7376951318,-0.823343652,0.4327933657,-0.4736736093,0.4207302361,-0.1985716612
750,0.8273772439,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
751,-0.369364841,1.355573538,-1.977658913,0.4327933657,0.7676298786,-0.1853238482,-0.1985716612
752,0.8273772439,-0.7376951318,-1.823750212,-0.4745451962,0.7676298786,-0.3972414309,-0.1985716612
753,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4571421253,-0.1985716612
754,0.8273772439,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
755,-0.369364841,1.355573538,1.408332519,0.4327933657,2.008933366,0.6603330136,-0.1985716612
756,-0.369364841,-0.7376951318,-2.233916901,0.4327933657,0.7676298786,-0.3564686893,-0.1985716612
757,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.4914556592,-0.1985716612
758,-0.369364841,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4168727509,-0.1985716612
759,0.8273772439,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
760,-1.566106926,1.355573538,0.2540172583,-0.4745451962,-0.4736736093,1.093228788,-0.1985716612
761,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.3564686893,-0.1985716612
762,0.8273772439,-0.7376951318,0.8696520643,-0.4745451962,-0.4736736093,-0.5049620073,-0.1985716612
763,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.5028639729,1.745684933
764,-1.566106926,1.355573538,0.4848803106,0.4327933657,2.008933366,1.767740809,-0.1985716612
765,0.8273772439,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
766,-1.566106926,1.355573538,1.639195572,0.4327933657,-0.4736736093,0.9212443306,-0.1985716612
767,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,0.148911959,1.745684933
768,0.8273772439,1.355573538,0.06163138149,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
769,0.8273772439,-0.7376951318,0,0.4327933657,-0.4736736093,-0.162168958,-2.142828256
770,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4800453319,-0.1985716612
771,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4571421253,-0.1985716612
772,0.8273772439,-0.7376951318,1.408332519,-0.4745451962,-0.4736736093,-0.4902797934,-0.1985716612
773,-0.369364841,1.355573538,2.100921676,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
774,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5029485386,1.745684933
775,-0.369364841,1.355573538,1.870058624,0.4327933657,3.250236854,-0.1853238482,-0.1985716612
776,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4923778278,-0.1985716612
777,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
778,0.8273772439,1.355573538,-1.900704562,-0.4745451962,-0.4736736093,-0.3972414309,-0.1985716612
779,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4926295114,-2.142828256
780,-1.566106926,1.355573538,1.023560766,-0.4745451962,0.7676298786,3.6067928,-0.1985716612
781,0.8273772439,1.355573538,-1.285069756,-0.4745451962,-0.4736736093,-0.5028639729,1.745684933
782,-1.566106926,1.355573538,-0.9772523535,0.4327933657,-0.4736736093,0.4992555161,-0.1985716612
783,-1.566106926,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.04438103794,-0.1985716612
784,0.8273772439,-0.7376951318,0,0.4327933657,2.008933366,-0.176263239,-0.1985716612
785,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5064721089,-0.1985716612
786,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5024451714,-0.1985716612
787,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4974960653,-0.1985716612
788,0.8273772439,-0.7376951318,-1.66984151,3.154809051,0.7676298786,-0.06199888923,-2.142828256
789,0.8273772439,-0.7376951318,-2.208521965,0.4327933657,2.008933366,-0.2341504647,-0.1985716612
790,-1.566106926,-0.7376951318,1.254423818,-0.4745451962,-0.4736736093,0.9462455716,1.745684933
791,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
